userId,movieId,rating,timestamp,user,movie
86891,561,6947,4.0,1491092941,560,2242
15808,103,8636,3.0,1431957433,102,782
43083,288,33166,4.0,1143473710,287,2285
55039,365,70286,2.0,1488333600,364,1060
1414,14,434,4.0,835441066,13,633
52628,344,5010,2.0,1420497286,343,2219
41451,281,3911,3.5,1183000631,280,429
45699,303,1374,5.0,1053303250,302,1166
74660,474,6785,4.5,1100291681,473,4179
46836,307,553,4.5,1186161647,306,31
502,4,4246,4.0,1007574542,3,446
41885,286,1080,4.0,1119562012,285,61
60788,391,5537,5.0,1030825479,390,7385
96288,603,908,4.0,953926507,602,333
100761,610,134368,4.0,1493847587,609,2013
16822,105,112552,4.0,1446571942,104,254
48862,317,3949,4.0,1430361489,316,277
61175,400,1213,4.5,1498870443,399,74
95247,600,1007,3.0,1237710455,599,5702
68061,438,6764,3.5,1105650188,437,3667
39033,269,5,3.0,850865480,268,483
50310,325,1845,4.0,1039398865,324,1524
29175,200,7458,4.0,1229887391,199,885
73826,474,2502,4.0,1046875430,473,162
67987,438,5563,2.0,1105763393,437,4964
94067,599,5669,4.5,1498539325,598,1201
67206,434,3107,3.5,1270602424,433,2193
82241,522,1200,4.5,1449731613,521,1028
1043,8,235,3.0,839464076,7,14
20844,137,4963,2.5,1204859503,136,752
3282,21,2006,2.5,1412968210,20,1776
62529,414,533,2.0,961516154,413,4054
80557,509,6942,4.0,1436393216,508,877
25837,178,1265,4.5,1164355393,177,84
61870,410,904,5.0,990728692,409,332
59704,387,3088,3.0,1094876993,386,3138
77680,483,6942,3.5,1181496807,482,877
42307,288,1240,3.0,975691813,287,81
25870,178,7153,4.5,1164355077,177,774
51008,330,587,3.5,1285905132,329,670
59713,387,3204,3.5,1094940303,386,416
491,4,4021,4.0,986849180,3,435
44203,294,2064,4.0,966595276,293,2677
60181,387,39381,4.0,1163921068,386,2294
91576,594,1407,0.5,1108950844,593,1475
77674,483,6863,4.0,1215542995,482,771
2783,19,2683,3.0,965706592,18,399
59205,386,329,3.0,842610203,385,599
82059,520,2393,3.5,1326610466,519,1606
47179,307,3392,1.0,1186173696,306,5733
56477,374,349,3.0,849089103,373,19
19080,122,96728,5.0,1461563036,121,4212
35442,239,2916,3.0,1221158392,238,187
99001,608,2081,0.5,1117161828,607,1034
8169,57,942,4.0,965796495,56,3007
10981,68,4299,4.0,1158534672,67,1812
79856,498,208,3.0,839197307,497,549
25488,177,31696,2.5,1435526241,176,2125
60182,387,39414,3.0,1195943607,386,2974
16765,105,96373,4.5,1447586495,104,4353
11250,68,37729,2.5,1261622827,67,1245
60295,389,25,4.0,857934175,388,495
90733,590,1391,2.5,1258421023,589,361
36403,249,367,4.0,1354107372,248,22
82621,525,107,3.5,1476478476,524,1402
81228,514,2289,2.0,1533945587,513,3026
96268,603,778,2.0,963179517,602,1159
65575,420,47997,3.5,1218039956,419,1900
22186,148,40815,4.0,1482548512,147,1893
65081,415,63082,4.5,1382470387,414,1915
48314,313,1197,3.0,1030474547,312,69
16666,105,64716,4.0,1447411227,104,2382
88007,567,103335,0.5,1525290033,566,954
31948,219,33794,4.5,1194685957,218,809
46848,307,596,2.5,1186161902,306,35
70208,448,109295,2.0,1405881635,447,7914
64109,414,6294,2.0,1095466517,413,5408
72155,464,60832,4.0,1325590405,463,8140
10182,66,3037,5.0,1104645039,65,2156
34240,232,6942,3.5,1085352860,231,877
56281,372,1197,4.0,874414948,371,69
34564,232,50794,3.0,1184189810,231,2983
55023,365,59022,2.5,1488333229,364,4188
60206,387,45447,3.0,1173078932,386,1896
18849,122,480,4.0,1461561380,121,26
20692,136,350,5.0,832449883,135,608
21262,140,1641,1.0,1055092617,139,365
70928,453,1457,3.0,1005967269,452,1480
38591,265,1962,4.0,965317961,264,3502
22311,151,102,4.0,855947740,150,517
43149,288,55768,3.0,1256658049,287,3515
58919,384,2268,4.0,994038436,383,144
78319,487,4638,2.0,1428574321,486,1821
53615,354,597,3.5,1200870472,353,480
17606,111,61132,3.5,1516141146,110,2130
29547,202,1312,2.0,974912096,201,5601
19356,125,54190,5.0,1474294909,124,4147
62510,414,487,2.0,961439225,413,4694
46173,305,4878,5.0,1460135844,304,1124
64049,414,5956,4.0,1074004722,413,856
24986,177,900,3.0,1435536481,176,3693
8569,58,342,5.0,847719151,57,309
13247,84,948,4.0,860397409,83,3694
61091,398,2763,4.0,1311207233,397,402
17434,111,5481,3.5,1516141007,110,847
12106,74,5791,4.0,1207502415,73,2124
37766,256,3980,5.0,1446580852,255,2208
65341,419,1917,5.0,1321659313,418,730
42947,288,5065,3.0,1044030950,287,3644
62673,414,1033,3.0,961437670,413,2666
45847,304,1259,5.0,891172958,303,355
50957,330,50,5.0,1285904637,329,4
33141,226,1007,3.5,1096421279,225,5702
48546,313,4180,5.0,1030556287,312,6714
51624,332,91974,3.5,1352674494,331,3631
31801,219,4299,2.0,1195349158,218,1812
23101,157,3617,3.0,992480036,156,220
42432,288,1957,4.0,979163941,287,4899
2442,19,881,1.0,965707137,18,708
42394,288,1616,3.0,985626694,287,984
98114,606,5956,4.0,1173570227,605,856
33604,227,54286,4.5,1447209900,226,902
75173,474,50274,3.0,1189990959,473,3587
14519,91,3563,3.0,1112717458,90,4083
27942,191,95,3.0,829759809,190,515
35345,239,595,3.0,1221158220,238,323
97739,606,2245,4.0,1171580299,605,1582
40419,274,55721,4.5,1226307462,273,2343
88410,571,12,1.0,966901337,570,1399
91411,593,588,3.5,1181007645,592,322
68406,444,480,3.0,839310974,443,26
74794,474,7323,4.0,1092315860,473,1220
94130,599,6330,2.5,1519366754,598,5409
9405,63,91630,4.0,1443200291,62,1943
36234,247,3114,4.5,1467936106,246,735
38415,263,6711,4.5,1090948232,262,2046
83277,527,2565,4.0,1033173966,526,1783
22103,145,208,3.0,832105394,144,549
53483,352,130634,1.0,1493675191,351,5040
10408,68,247,2.5,1261623443,67,306
23661,160,6591,5.0,1065983795,159,3565
95686,600,5096,1.5,1237711594,599,9021
77105,482,474,3.5,1105396882,481,474
18726,119,130520,3.5,1438452592,118,3937
57430,380,5266,3.0,1494528286,379,1197
20475,135,1892,4.0,1009691322,134,373
50964,330,150,3.0,1285904887,329,463
91402,593,339,2.0,1181008420,592,604
31978,219,45666,1.0,1195944796,218,2976
18555,119,2329,4.0,1435942698,118,147
26936,182,5812,3.5,1054780661,181,3558
13506,88,1994,3.5,1331420196,87,1542
18843,122,288,5.0,1461562373,121,584
78009,484,1307,3.5,1342295020,483,865
16095,104,4886,4.0,1048586617,103,751
72483,469,357,3.0,965425618,468,313
73068,473,2596,4.0,1169352596,472,168
80163,503,93831,1.5,1335232843,502,4553
10723,68,2174,2.5,1158531910,67,141
67020,432,64839,4.0,1316390344,431,1150
44882,298,5941,2.0,1447599774,297,5171
8764,61,1090,4.0,1145532596,60,63
30069,210,5378,5.0,1473705524,209,757
7794,52,1923,5.0,1468051573,51,378
45300,298,87306,3.0,1447599027,297,2409
37979,260,128,3.0,1109410370,259,6144
25896,179,113,3.0,852115576,178,521
15736,103,3174,4.5,1431968191,102,1120
27784,187,48394,4.0,1180301406,186,1132
69229,448,3671,5.0,1019127174,447,222
69689,448,43871,1.5,1166824406,447,5936
91711,594,7883,0.5,1108950737,593,8387
56693,377,1269,4.5,1340345468,376,1454
38740,266,1259,4.0,945669831,265,355
2873,19,3248,2.0,965708339,18,1695
68484,445,64614,4.5,1454621897,444,1057
59693,387,3000,4.0,1129452297,386,1117
66240,426,6373,3.5,1451081261,425,1208
37478,252,8961,4.5,1498284199,251,794
99959,610,6373,3.5,1479544716,609,1208
1165,10,8665,3.5,1455356327,9,783
78716,489,2115,4.0,1333101631,488,134
72593,469,1240,4.0,965333750,468,81
69137,448,3020,4.0,1019124575,447,2190
44961,298,7325,2.5,1447598674,297,3268
89750,580,54286,5.0,1212342541,579,902
21743,141,2694,3.0,1513132111,140,1002
88312,570,1270,4.0,1181477168,569,85
84900,551,96079,4.5,1504321132,550,950
89311,579,3408,5.0,958880702,578,421
10205,66,3499,4.0,1093747495,65,1038
43564,292,1278,4.0,1483193837,291,87
68015,438,5956,0.5,1105668579,437,856
53923,356,2144,3.5,1228072598,355,1571
49759,318,106648,3.0,1442351142,317,6851
71231,455,364,3.0,836436049,454,471
37995,260,903,4.5,1109410827,259,1437
76470,480,2011,4.0,1179177925,479,835
95054,599,161008,2.5,1519100249,598,9319
74484,474,5670,3.0,1059398547,473,5582
13370,85,515,4.0,889468005,84,475
46727,306,168250,3.0,1518327021,305,3121
71426,459,68954,5.0,1520233059,458,915
62156,412,933,5.0,939114438,411,1443
93915,599,4662,3.0,1519373552,598,6617
46274,305,44555,5.0,1460135367,304,1252
27317,186,377,4.0,1031072855,185,621
47520,307,26686,1.0,1189607506,306,6039
66463,428,1676,3.5,1111489700,427,107
31079,217,1171,3.0,955944095,216,2174
55767,368,3162,3.0,972106150,367,7080
15906,103,88810,3.5,1431955378,102,942
40827,275,3163,5.0,1049078745,274,4223
71583,462,597,1.5,1269929045,461,480
31756,219,3210,3.5,1195349074,218,276
37688,255,1194,5.0,1005717492,254,3703
37998,260,1073,4.0,1109409041,259,60
73761,474,2291,4.5,1100291512,473,146
21373,140,3189,4.0,955134145,139,1787
63776,414,4780,2.0,1020178582,413,7499
3915,24,733,3.0,1458941618,23,40
83653,534,2004,4.5,1459787998,533,1544
89282,579,2028,3.0,958879593,578,121
49652,318,84152,3.5,1427878925,317,1063
2259,18,159093,3.5,1513378355,17,1385
39822,274,3786,3.5,1171932269,273,3306
10530,68,1049,3.5,1269122391,67,58
53081,351,2959,4.0,1328296914,350,192
96015,602,231,2.0,840875558,601,13
57185,380,2394,5.0,1493420480,379,1607
57555,380,7367,3.0,1494071530,379,4184
25373,177,6385,3.0,1435525038,176,3193
68468,445,7153,5.0,1454621688,444,774
38778,266,1911,1.0,948586121,265,1533
32729,222,6793,1.5,1391352161,221,2961
72757,469,2406,3.0,965334211,468,154
86327,560,6541,3.0,1469650447,559,3069
95964,601,177765,4.5,1521397621,600,4026
67626,438,353,4.0,1105668453,437,610
76156,479,3270,4.0,1039362840,478,2491
67698,438,1408,5.0,1105649763,437,94
100513,610,87869,3.5,1493847206,609,2527
50999,330,509,3.0,1285905423,329,319
505,4,4273,4.0,1007574470,3,449
83627,534,1291,4.5,1459787998,533,89
3656,21,164909,3.5,1500702132,20,2032
38845,267,29,4.0,997136080,266,2068
127,1,2078,5.0,964982838,0,127
31550,219,260,5.0,1194685947,218,15
95591,600,3499,3.5,1237743489,599,1038
43507,292,344,2.0,1219625010,291,470
41827,285,912,5.0,1456669687,284,335
73936,474,2959,4.0,1100291874,473,192
37464,251,2959,5.0,1470676675,250,192
32834,222,104303,1.5,1391347274,221,5444
16113,104,5618,4.0,1087721492,103,762
81134,514,1200,5.0,1534052813,513,1028
34273,232,7373,3.5,1218166086,231,1221
35965,245,3196,3.0,951183042,244,2686
44454,296,33493,1.0,1532994090,295,808
41425,280,86817,4.0,1348533431,279,6358
66343,427,5459,2.0,1053070277,426,759
31934,219,30707,2.5,1194686154,218,2049
35248,237,48385,3.5,1410632197,236,2315
42343,288,1320,2.0,975692141,287,2750
72977,470,527,5.0,849075545,469,28
24348,169,440,4.0,1059428074,168,636
60882,393,8984,5.0,1430507635,392,798
76584,480,3362,4.0,1179161496,479,2493
53567,353,434,3.0,831939685,352,633
38612,265,2455,2.0,965315073,264,1617
15087,96,1942,5.0,964773851,95,4168
91984,596,40870,3.5,1535832732,595,4489
89305,579,3082,4.0,958881671,578,1683
52928,348,296,5.0,1378850640,347,16
71171,454,2160,4.5,1279547251,453,2039
39521,274,1713,2.5,1171932602,273,5110
58818,382,104076,2.0,1515161616,381,7229
67302,434,68358,3.0,1270604711,433,1151
34807,233,3147,4.0,1448815825,232,203
90278,587,440,4.0,953138612,586,636
5178,33,2539,4.0,939718916,32,1626
58302,381,3949,5.0,1164842788,380,277
27183,184,114935,4.5,1537099494,183,3110
76643,480,4016,2.5,1179161617,479,1802
26711,182,3955,1.0,1063282607,181,5331
56330,372,1358,3.0,874415901,371,976
24710,171,1225,4.0,866905795,170,353
89694,580,25850,0.5,1167791547,579,8461
1122,10,597,3.5,1455357645,9,480
23035,156,4784,3.0,1106854394,155,5086
91663,594,5364,4.5,1109036148,593,1843
18191,115,1387,5.0,959800946,114,2146
73525,474,1413,4.5,1100119854,473,8165
49388,318,32657,4.5,1428167064,317,2797
93325,599,2144,3.0,1498525150,598,1571
27049,182,7934,4.0,1085148188,181,5157
18592,119,5989,4.5,1437850946,118,765
16187,104,56949,3.5,1325159191,103,904
80614,509,33779,4.0,1435993139,508,3150
2212,18,106489,3.5,1455051122,17,958
35769,241,106696,4.0,1447540037,240,959
32067,220,316,2.0,1230055774,219,17
2527,19,1378,3.0,965707419,18,1471
54634,360,1617,5.0,884997491,359,103
59298,387,520,3.5,1095116427,386,659
48607,314,141,3.0,834398472,313,524
54805,362,4993,5.0,1530639759,361,753
9887,64,7445,3.5,1161559941,63,776
83947,534,86332,3.5,1459787998,533,1324
1054,8,357,5.0,839463767,7,313
11000,68,4489,2.5,1261623488,67,1876
10154,66,2470,4.0,1113190055,65,159
14409,91,2144,2.0,1112718166,90,1571
22328,151,736,4.0,855947195,150,41
57794,380,60069,5.0,1493420402,379,1055
57478,380,6014,2.0,1494268069,379,3653
38001,260,1094,2.5,1109408347,259,345
61368,404,193,3.0,838376177,403,1023
69448,448,5414,2.0,1027666620,447,3648
19767,129,5159,4.0,1167378246,128,4835
3699,22,4903,4.0,1268727442,21,2043
25231,177,3101,3.5,1435534567,176,1685
22107,145,300,3.0,832105394,144,469
87203,562,3448,4.0,1368897319,561,214
80870,510,1198,4.0,1141159012,509,70
18965,122,5810,4.5,1461562233,121,2771
15837,103,55247,5.0,1431969406,102,1271
38707,266,608,5.0,945670764,265,36
29127,200,4993,4.0,1229886061,199,753
50714,328,1036,1.0,1494210894,327,1134
29618,202,2147,3.0,975015717,201,5603
82327,522,34405,4.0,1301727720,521,1241
6418,43,661,5.0,848994617,42,38
17873,111,170813,4.0,1516153444,110,4635
80661,509,51834,4.0,1436030388,508,901
17808,111,135861,2.0,1516152286,110,2017
32807,222,91628,1.5,1391349396,221,5817
40420,274,55765,4.0,1208201184,273,1274
45695,303,1270,3.5,1053303095,302,85
20727,137,110,4.0,1204859490,136,7
37670,254,47629,2.0,1180447632,253,2311
49110,318,1584,4.5,1413627493,317,726
46247,305,27801,4.5,1460304453,304,2483
8093,57,457,5.0,965796698,56,25
98789,608,593,4.0,1117162597,607,34
10765,68,2485,3.5,1261623549,67,999
58733,382,45208,2.0,1515174038,381,5941
27227,184,171763,4.5,1537109198,183,3123
29352,201,2248,5.0,939801984,200,1583
5288,35,266,2.0,830939546,34,467
15969,104,588,4.0,1048589315,103,322
69115,448,2916,3.0,1019125292,447,187
10590,68,1387,3.5,1158532008,67,2146
19085,122,101142,4.5,1461563008,121,4563
85154,553,2571,3.5,1230773369,552,166
88769,573,2115,5.0,1186722096,572,134
27221,184,168090,4.0,1537107995,183,5461
86458,560,57368,4.5,1469652895,559,2128
985,7,8865,1.0,1106713549,6,787
9660,64,2394,3.5,1161620709,63,1607
24465,169,3882,3.5,1070250520,168,866
42356,288,1373,2.5,1088172808,287,1469
54286,357,1956,4.0,1348612018,356,3224
89528,580,3267,4.0,1167791444,579,4082
54945,365,3996,1.0,1488333530,364,431
67652,438,589,5.0,1105649725,437,478
33391,226,5107,2.5,1172005535,225,4955
91615,594,2432,4.5,1109038810,593,5836
45726,303,6303,4.0,1053303222,302,3595
85459,555,1320,5.0,978748483,554,2750
84199,537,95067,3.0,1424140877,536,1948
16349,105,3742,4.0,1446618693,104,4272
51059,330,1265,4.5,1285905129,329,84
54996,365,30793,3.5,1488332633,364,1236
10849,68,3101,4.0,1158532730,67,1685
2182,18,89745,4.0,1455050365,17,1066
60866,393,5952,5.0,1430505860,392,764
69727,448,50601,1.5,1231536791,447,3513
16222,105,213,4.5,1446610221,104,4257
75256,475,5459,4.5,1498029909,474,759
58889,383,2906,3.0,943569367,382,2593
98476,606,95105,2.5,1349083032,605,4703
78924,489,5971,4.5,1333232174,488,1044
55289,367,2430,4.0,997810886,366,1782
75907,477,31660,3.0,1200944527,476,8500
43000,288,6593,4.0,1087924427,287,3661
24468,169,3948,5.0,1059428272,168,1796
41734,284,15,4.0,832699795,283,489
43194,290,11,4.0,974943069,289,487
342,4,608,5.0,964540008,3,36
75841,477,6534,4.0,1200943010,476,769
49204,318,3702,3.5,1266783262,317,223
87771,566,480,4.0,849005292,565,26
95944,601,95167,4.0,1521397882,600,946
40616,275,556,4.0,1049079432,274,6309
2662,19,2065,2.0,965706045,18,1558
15862,103,68157,5.0,1440990360,102,240
15132,97,3623,5.0,1043382848,96,737
96917,603,3557,3.0,963176483,602,4916
48227,312,5479,3.0,1043175716,311,4110
72262,465,3505,4.0,959896032,464,1729
53784,354,8961,4.0,1200870587,353,794
54910,365,508,2.0,1488594826,364,656
65919,425,344,3.5,1085477337,424,470
52965,348,4368,3.5,1378850125,347,4938
95717,600,5970,3.0,1237852045,599,4849
45408,298,111743,0.5,1467489607,297,1989
21475,140,4677,4.0,1021898818,139,3320
58977,385,85,3.0,844794767,384,4037
673,6,261,4.0,845553695,5,466
41687,282,72998,4.0,1378498809,281,926
7950,54,420,2.0,839921390,53,1413
100343,610,61323,3.5,1479544357,609,2063
74577,474,6297,3.5,1087831902,473,1856
79813,497,1258,4.0,1430332444,496,83
49218,318,3967,4.0,1263849804,317,430
60585,391,1729,2.0,1030824777,390,1168
87308,562,84374,3.5,1368896795,561,938
81639,517,1293,4.0,1487954270,516,2999
40810,275,2917,5.0,1049077233,274,3031
100248,610,52973,5.0,1479542755,609,1904
69602,448,8290,0.5,1087571692,447,7340
21332,140,2724,4.0,942924666,139,1864
91722,594,8643,5.0,1108975896,593,4243
58999,385,277,3.0,834693582,384,580
36179,247,223,3.0,1467665659,246,12
33131,226,783,2.0,1095662301,225,692
32565,221,27773,4.5,1118246570,220,1131
92336,597,1297,4.0,941641148,596,1456
42795,288,3543,3.0,975692479,287,2205
84253,539,527,3.5,1332474781,538,28
50097,323,151,3.5,1422640471,322,8
7126,50,837,2.5,1514239044,49,700
10405,68,216,3.5,1261623484,67,11
44309,294,2899,1.0,966634003,293,186
46742,307,24,2.0,1186162409,306,494
76963,480,36529,4.0,1179162721,479,1243
92328,597,1278,5.0,940362198,596,87
94335,599,8832,3.0,1519105019,598,3208
53713,354,2985,4.5,1200941508,353,193
30413,212,80693,4.0,1490203117,211,3089
33153,226,1091,3.0,1096420156,225,3697
1196,10,63113,3.5,1455302183,9,911
51215,331,3752,3.0,1537158046,330,1756
1419,14,491,3.0,835441672,13,650
74856,474,7932,4.0,1137271158,473,2116
89890,583,64969,3.0,1481474183,582,913
73138,474,150,4.5,1100119714,473,463
4079,27,661,3.0,962685569,26,38
16123,104,6188,2.0,1299097827,103,3188
58795,382,83177,1.0,1515161636,381,3726
61911,410,1663,5.0,990910343,409,1503
97666,606,1801,4.0,1171365227,605,2462
33716,229,457,5.0,836942673,228,25
88974,573,111362,5.0,1415675786,572,1356
83695,534,3114,4.5,1459787997,533,735
21700,141,296,4.0,1513130625,140,16
85978,558,5312,3.0,1035415667,557,2498
11040,68,5103,2.5,1158535445,67,1836
52373,339,166643,4.0,1507760159,338,2748
90294,587,910,4.0,953137911,586,334
49710,318,94150,4.0,1417279125,317,4255
35352,239,786,3.0,1221866553,238,2426
82468,523,101962,5.0,1507987871,522,4359
75647,477,2291,2.5,1200941247,476,146
1576,16,318,4.0,1377476766,15,232
79000,489,35836,3.0,1332773187,488,2126
99016,608,2141,1.5,1117674500,607,138
82778,525,3911,4.5,1476478610,524,429
63601,414,4081,2.0,1073680625,413,7465
21428,140,3998,4.0,980422259,139,4924
91485,593,26084,3.5,1181008663,592,4887
74208,474,4041,3.0,983031434,473,2615
55748,368,2986,1.0,975828421,367,5128
88412,571,152,2.0,966900418,570,7125
77026,480,45672,2.5,1179164432,479,1897
19540,125,152077,4.0,1474425167,124,1087
38266,263,586,3.0,941590939,262,827
93686,599,3537,2.0,1519432525,598,4684
82960,525,53972,3.0,1476481044,524,1267
9683,64,2700,4.5,1161519697,63,179
86446,560,54995,4.0,1469650963,559,2986
6821,45,4958,4.0,1057007334,44,2694
54782,362,1591,4.0,1530638157,361,1496
77251,483,196,0.5,1181496548,482,544
1091,9,2901,2.0,1044656716,8,839
16694,105,72641,4.0,1446773511,104,1921
85931,558,367,3.0,1035415962,557,22
74463,474,5541,2.0,1046887533,473,3328
59740,387,3426,3.0,1148274614,386,3037
27519,186,4995,3.0,1031072742,185,754
39542,274,1917,3.5,1171934832,273,730
17200,109,852,3.0,841189749,108,705
31008,217,688,2.0,955941551,216,261
84001,534,99007,4.0,1459787997,533,4560
71964,462,116797,3.5,1420384282,461,1361
14305,91,1246,2.0,1112713530,90,725
57186,380,2401,4.0,1495475805,379,3228
88475,571,2149,1.0,966901381,570,6487
72248,465,2763,4.0,959896120,464,402
83132,526,2959,4.0,1502131918,525,192
35907,244,1408,5.0,975090740,243,94
79704,495,86911,0.5,1458636328,494,3092
19526,125,142422,4.0,1475361892,124,4597
83733,534,5418,4.5,1459787997,533,1198
31865,219,6283,3.5,1194686321,218,4117
38408,263,6299,3.5,1090948238,262,4975
65459,420,480,3.5,1218041865,419,26
61207,401,783,4.0,1510450845,400,692
2360,19,432,3.0,965707983,18,632
78397,488,971,2.5,1112382415,487,3695
80954,511,2324,4.5,1450094208,510,391
12309,76,1682,2.5,1439168248,75,728
97093,604,261,4.0,832080111,603,466
34665,232,61705,3.5,1241824575,231,5971
89208,577,3062,3.0,945966456,576,202
73536,474,1507,3.5,1120355962,473,8168
96486,603,1554,3.0,954482557,602,4842
5762,41,6763,5.0,1459369045,40,2514
62884,414,1674,4.0,961517162,413,833
45282,298,84954,0.5,1447517043,297,1064
58318,381,4232,3.5,1168665955,380,1810
31228,217,2003,2.0,955944713,216,1543
69472,448,5548,3.0,1029240574,447,3251
94469,599,32587,3.5,1498500807,598,806
17062,108,5309,3.0,1042840682,107,4477
40798,275,2731,4.0,1049079432,274,2684
44321,294,3040,5.0,966595774,293,1676
44017,294,419,1.0,966596934,293,630
98265,606,8014,4.5,1171324979,605,3204
11060,68,5445,3.0,1158531331,67,758
34061,232,3979,2.5,1206994475,231,4492
51041,330,1197,4.5,1285904466,329,69
61848,410,154,4.0,990729131,409,3680
69411,448,4963,4.0,1019124380,447,752
76995,480,41573,2.5,1179164555,479,3374
61200,401,48,2.0,1514347122,400,1400
5603,40,267,3.0,832059622,39,574
50461,325,5445,4.0,1039396830,324,758
11038,68,5049,2.0,1158535069,67,3325
72026,463,6539,3.5,1145459443,462,770
36647,249,4270,3.5,1415415333,248,1811
51088,330,1784,5.0,1285905292,329,729
24138,167,2471,2.5,1154719196,166,3291
93781,599,4007,3.0,1498524502,598,1189
39127,271,2968,2.5,1234301738,270,1668
64238,414,7147,4.5,1074186367,413,1217
16735,105,86628,4.0,1447574292,104,1325
97317,605,47610,4.0,1277175763,604,2127
44684,298,2502,3.0,1447584493,297,162
64130,414,6349,3.0,1053623881,413,7565
95912,601,8961,5.0,1441639891,600,794
60885,393,32587,0.5,1430506599,392,806
26759,182,4178,4.0,1054781853,181,5341
54191,357,788,3.0,1348612237,356,1430
52102,339,3462,4.0,1460182248,338,1185
54882,364,1,5.0,869443366,363,0
87131,562,1307,5.0,1368893691,561,865
15006,95,5792,4.0,1053153647,94,4164
54206,357,1028,4.5,1348610883,356,862
46411,305,72294,3.5,1460137427,304,6548
86491,560,73017,3.5,1469654714,559,927
8813,62,1210,4.5,1521488714,61,73
17719,111,98083,5.0,1516153402,110,4559
51092,330,1961,4.0,1285905211,329,1170
21423,140,3969,3.0,997958279,139,2714
28565,198,5378,3.0,1034135440,197,757
96604,603,2155,4.0,963178212,602,2570
49275,318,5673,4.0,1419078066,317,2045
41957,286,6874,5.0,1119561709,285,234
38676,266,69,5.0,945669505,265,2663
26780,182,4313,3.5,1075765294,181,5345
80226,504,5669,3.5,1077909233,503,1201
48527,313,3793,3.0,1030474778,312,228
66837,432,1036,2.0,1316391605,431,1134
4162,27,2687,4.0,962685387,26,1639
93807,599,4104,2.0,1519235391,598,2691
57217,380,2709,4.0,1495475688,379,1641
78675,489,1644,0.5,1333231520,488,106
73078,473,5785,3.5,1169351797,472,1850
89408,580,1214,4.0,1167792663,579,75
99773,610,3911,4.5,1493847010,609,429
11832,73,4306,2.5,1464196962,72,744
323,4,345,4.0,945629063,3,310
4688,28,56367,2.5,1243837445,27,903
2997,20,709,3.0,1054038318,19,684
70019,448,92507,2.5,1359218818,447,6081
45983,305,589,5.0,1460135760,304,478
20037,132,1682,3.5,1329983628,131,728
97606,606,1305,4.0,1171327904,605,3708
2547,19,1517,3.0,965705845,18,98
48539,313,4085,3.0,1030556220,312,1875
57286,380,3363,4.0,1494803931,379,2402
55218,367,356,5.0,997810956,366,20
20427,135,1372,1.0,1009691746,134,1468
16083,104,4299,3.0,1095373264,103,1812
62774,414,1282,5.0,1025108900,413,88
97571,606,1222,4.0,1171310082,605,78
91427,593,1210,4.5,1181007601,592,73
44746,298,3686,2.5,1450370295,297,1743
43328,290,1617,4.0,975031129,289,103
87819,567,1916,5.0,1525282174,566,377
31735,219,2890,3.0,1194687991,218,2592
8619,58,708,5.0,847719464,57,325
95785,600,8981,3.5,1237713681,599,2517
77372,483,1266,4.5,1327277266,482,356
85261,554,2080,5.0,944900345,553,271
52295,339,86332,2.5,1460182467,338,1324
99178,608,3617,3.0,1117505016,607,220
85218,554,903,5.0,944898646,553,1437
27084,183,1214,4.0,992331285,182,75
10443,68,420,1.0,1158533188,67,1413
42813,288,3676,3.0,976138558,287,6199
76580,480,3301,2.0,1179159628,479,1700
8676,59,1299,5.0,953609857,58,1112
11986,73,111362,5.0,1464275356,72,1356
98543,607,1249,4.0,964743878,606,2082
34509,232,45722,3.5,1218165458,231,1254
66206,426,595,4.0,1451187515,425,323
72997,470,1073,4.0,849370395,469,60
28591,199,293,3.5,1105715925,198,588
99031,608,2282,3.0,1117507045,607,390
35795,242,231,3.0,834073098,241,13
47023,307,2011,3.5,1186085737,306,835
11372,68,55253,4.0,1240092963,67,3418
54193,357,858,5.0,1348610443,356,1027
50221,325,300,4.0,1039398710,324,469
39831,274,3863,3.5,1171758821,273,1018
9932,64,33794,4.0,1161520706,63,809
614,6,140,3.0,845555024,5,523
4080,27,673,2.0,962685762,26,39
4608,28,40414,3.0,1240816043,27,2297
90668,590,1204,4.5,1258421500,589,2395
83165,526,128620,5.0,1502138891,525,1370
23890,166,648,3.0,1190828622,165,37
63779,414,4812,3.0,1008691166,413,4874
91970,596,32300,3.5,1535829580,595,4246
17249,110,7096,5.0,1175330140,109,4487
47007,307,1917,2.5,1186085264,306,730
95720,600,5992,1.0,1237857279,599,4850
93811,599,4121,2.5,1498516089,598,441
60541,391,1247,4.0,1030944986,390,864
100064,610,8874,5.0,1479542569,609,2265
10102,66,1449,4.5,1099187600,65,362
76856,480,7983,4.0,1179161012,479,2970
67813,438,3114,4.5,1105649521,437,735
89552,580,3986,4.0,1167861091,579,1798
10213,66,3745,3.5,1113190001,65,1755
21517,140,5102,3.0,1012506623,139,4954
14784,93,1894,3.0,942946588,92,1531
44068,294,719,1.0,966596781,293,687
22582,153,118696,2.5,1525552596,152,3113
21350,140,3005,3.0,1075154485,139,1670
85513,555,1614,4.0,978747005,554,1499
81933,518,468,3.0,1056907634,517,643
13548,88,83177,0.5,1331421223,87,3726
93322,599,2134,1.5,1498504388,598,1569
199,1,3034,5.0,964982791,0,199
88754,573,1527,4.5,1248842035,572,1030
40483,274,63082,4.0,1284685467,273,1915
68118,438,8633,2.0,1105764493,437,2263
